url,length_url,length_hostname,nb_dots,nb_hyphens,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,http_in_path,status
http://pastehtml.com/view/bb85ntvuq.html,40,13,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://10gbedavaa.dx.am,23,16,2,0,0,0,0,2,1,0,0,0,0,0,0,0,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id-app7.co.uk/identify-customer=I6vxstUfJu4YJgQSDEtZTpQWRijw6PNhRzcxYX3yuJfS4GrfFVPkpluggv5qX313pTWTNlr0Sxxz3WrS88RN3jje6Wzpp2BV3eje/,201,74,11,3,0,0,0,4,1,0,0,0,0,0,0,0,phishing
https://1drv.ms/xs/s!At2CykpAV49Te-4gA8bsTOE49u0?wdFormId=%7B589A4F35%2D66A7%2D4546%2D97CC%2DA1F520233E3C%7D,108,7,1,1,0,0,6,4,1,0,0,0,0,0,0,0,phishing
https://valleyobgynassociates.com/wp-content/page5/?a=settings,62,25,1,1,0,0,0,5,1,0,0,0,0,0,1,0,phishing
http://pastehtml.com/view/ba8cmiru3.html,40,13,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://35.209.158.181/~minima21/Net/Update-Online-info/0e900ad84f63618452210ab8baae0218/,88,14,3,2,0,1,0,7,1,0,0,0,0,0,0,0,phishing
http://www.nonaisazeh.com/Eharmoney.newphotos/,46,18,3,0,0,0,0,4,1,0,0,0,0,1,1,0,phishing
https://pili.la/VMnsv,21,7,1,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://donslan.com/wp-content/plugins/sploitx/wp-source/hanmail/login.php?cmd=login_submit&amp;id=33a25b8e050a1ca15ee5d6cf9512eeac33a25b8e050a1ca15ee5d6cf9512eeac&amp;session=33a25b8e050a1ca15ee5d6cf9512eeac33a25b8e050a1ca15ee5d6cf9512eeac,239,11,2,2,1,0,0,8,1,0,2,0,0,0,1,0,phishing
http://itaucard.segmobionline.ml/cartoes,40,25,2,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://snip.li/HudCS,20,7,1,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
https://norcaltc-my.sharepoint.com/personal/acolon_norcaltc_org/_layouts/15/guestaccess.aspx?guestaccesstoken=YzE2SVUs6Et1YFBzBrRbp0zBlkd6FtBulRUE02WUDHw=&amp;docid=1_1f1c059892dd04acf92bca72fa2b86901&amp;wdFormId={22FA7E1D-2B31-41B8-A33F-0D3A531F6142},252,26,3,5,4,0,0,7,1,0,2,0,0,0,1,0,phishing
http://www.3kz.us/wp-content/themes/folioway/css/remax/index.htm,64,10,3,1,0,0,0,8,1,0,0,0,0,1,0,0,phishing
http://mrsmclaren.com/wp-content/uploads/admin/index.htm,56,14,2,1,0,0,0,6,1,0,0,0,0,0,1,0,phishing
http://duniafan.com/dirr/excelz/bizmail.php?email=nobody@mycraftmail.com,72,12,3,0,0,0,0,5,1,0,0,0,0,0,2,0,phishing
http://pastehtml.com/view/be8sdl5xy.html,40,13,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
https://docs.google.com/forms/d/e/1FAIpQLSfS8JQLjXmEoj0AJ4FcHPo6JebCIzKrklOUYv0lQRr9FK-GxA/viewform,99,15,2,1,0,0,0,7,1,0,0,0,0,0,1,0,phishing
https://tlcmgmt-my.sharepoint.com/:u:/p/hfa_ashton/EWhkFFHqP-9HpEcF2N6aAHgBmUwPHZaxjTCELjuqRIaejA?e,99,25,2,2,1,0,0,6,3,0,0,0,0,0,1,0,phishing
http://inspiritcreative.com/Media/del/,38,20,1,0,0,0,0,5,1,0,0,0,0,0,1,0,phishing
https://kinstationery.com/4tr/?email=nobody@mycraftmail.com,59,17,2,0,0,0,0,4,1,0,0,0,0,0,2,0,phishing
http://c90521v3.beget.tech,26,19,2,0,0,0,0,2,1,0,0,0,0,0,0,0,phishing
http://pastehtml.com/view/bfaku2piy.html,40,13,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
"https://secure.runescape.com-un.ru/m=weblogin/loginform256,124,438,91111523,57",78,26,3,1,0,0,0,4,1,4,0,0,0,0,1,0,phishing
http://travelpura.com/skuk/index.php,36,14,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
https://firebasestorage.googleapis.com/v0/b/orngemmlmz.appspot.com/o/index.html?alt=media&amp;token=67cd9998-aee7-4b9e-a5e8-d139be5299fb,136,30,5,4,0,0,0,7,1,0,1,0,0,0,2,0,phishing
https://estaremos-nessa-crise-unidoscom.com/MeusProdutos/Prefetch.php?skullid=134253960,87,35,2,3,0,0,0,4,1,0,0,0,0,0,2,0,phishing
https://www.login-bank.org/bremer-bank,38,18,2,2,0,0,0,3,1,0,0,0,0,1,0,0,phishing
https://xenia-daybydayflorist.com/support/app/index,51,25,1,1,0,0,0,5,1,0,0,0,0,0,1,0,phishing
http://agriaffaires.com-enquiry-id-92735.tilexhome.com/,55,47,3,3,0,0,0,3,1,0,0,0,0,0,2,0,phishing
http://www.spokenkorean.com/~domunebu/includes/js/db/box/,57,20,2,0,0,1,0,8,1,0,0,0,0,1,1,0,phishing
http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB432/myaccount/signin/,77,26,2,1,0,0,0,8,1,0,0,0,0,1,1,0,phishing
https://iwalkrunrace.com/wp-includes/SimplePie/Content/Type/GRACE/?email=nobody@mycraftmail.com,95,16,2,1,0,0,0,8,1,0,0,0,0,0,2,0,phishing
https://boa-cgi.com/v2/c119a2cff24a8db/login.php?,49,11,2,1,0,0,0,5,1,0,0,0,0,0,1,0,phishing
https://secureatt16.godaddysites.com/,37,28,2,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
http://fmchr.in/domain/boxdrop/,31,8,1,0,0,0,0,5,1,0,0,0,0,0,0,0,phishing
http://www.techrefrigeration.com/wp-includes/Text/Diff/Data/430e4cf5691b04d72cfb7bab14ccf73d/,93,25,2,1,0,0,0,8,1,0,0,0,0,1,1,0,phishing
http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ protected]tageapp.com/-/www.paypal.com/cgi-bin,243,12,4,2,0,0,0,8,1,0,0,0,0,1,3,0,phishing
https://confirm4ti1on-pa6es.my.id/,34,25,2,1,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB226/myaccount/signin/,73,22,1,1,0,0,0,8,1,0,0,0,0,0,1,0,phishing
https://www.hm.rc-verify5.com/,30,21,3,1,0,0,0,3,1,0,0,0,0,1,1,0,phishing
http://www.spaziomicron.it/08/?@@@@,35,19,2,0,0,0,0,4,1,0,0,0,0,1,0,0,phishing
http://destaques-offer1.com/mobile/login.php?enc=1,50,20,2,1,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://www.nhdyyy.com/ww/?https:/secure.runescape.com/m=weblogin/loginform.ws,77,14,5,0,0,0,0,7,2,0,0,0,0,1,2,1,phishing
http://albel.intnet.mu/File/download_doc.php,44,15,3,0,1,0,0,4,1,0,0,0,0,0,0,0,phishing
http://www.poledancerfishingcharters.com/wp-content/plugins/jetpack/modules/comments/lloyds/primarylogin1.php,109,33,3,1,0,0,0,9,1,0,0,0,0,1,2,0,phishing
http://www.amki.tk/taobao/index-TB.asp,38,11,3,1,0,0,0,4,1,0,0,0,0,1,0,0,phishing
https://argag.com/News/step2.php,32,9,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://yougotcustomers.in/partner/localbitcoins.net/,52,18,2,0,0,0,0,5,1,0,0,0,0,0,0,0,phishing
http://my.greatty.com/wp-includes/pomo/tjeneste/Secure.htm,58,14,3,1,0,0,0,6,1,0,0,0,0,0,1,0,phishing
http://www.buurtenbijera.nl/images/Paypal/d4a1912f846370f53c67e4e62836d747/mpp/verify/,86,20,2,0,0,0,0,8,1,0,0,0,0,1,0,0,phishing
http://www.activdoctors.fr/wp-content/plugins/support/support/77f4e396aac2df4d6701c56d4e9eb805/,95,19,2,1,0,0,0,8,1,0,0,0,0,1,0,0,phishing
http://www.cazanele-dunarii.ro/wp-content/themes/twentyfifteen/inc/Login.htm?.raxc=61cuel4bq8cad,96,23,4,2,0,0,0,7,1,0,0,0,0,1,0,0,phishing
https://careeracademysb-my.sharepoint.com/:o:/g/personal/mnash_successacademysb_com/EnlLjBBsMYZOvqWE-lGuoVcBlW_uBCN5znCTV-OeQD2q1g?e=99zJdP,139,33,2,3,3,0,0,7,3,0,0,0,0,0,2,0,phishing
https://sultanbetgirisadresimiz.blogspot.com/,45,36,2,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
https://dzd.rksmb.org/conf09/--/https:/www2.netflix.com/index.php?q=vu8aooh9vu8a-33g0-vu8a33g033g0-y10o33g0&s=vu8aooh9vu8a-33g0-vu8a33g033g0-y10o33g0&n=vu8aooh9vu8a-33g0-vu8a33g033g0-y10o33g0,191,13,5,11,0,0,0,7,2,0,0,0,0,1,1,1,phishing
https://thegioisport.com/index/box,34,16,1,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
https://flightattendantessentials.com/wp-content/upgrade/b2020123/1/index2.php,78,29,2,1,0,0,0,7,1,0,0,0,0,0,1,0,phishing
https://erodoma.com/wp-includes/images/Yah9909s8/yah/validate.htm,65,11,2,1,0,0,0,7,1,0,0,0,0,0,1,0,phishing
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAACa_CgtUMlpUVFc1VENEU0ZWVENYU01aSlJNN0VFQi4u,132,16,3,0,1,0,0,4,1,0,0,0,0,0,1,0,phishing
http://apaseppol.com.br/itau/,29,16,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://s.kekk.is/3e669863e6,27,9,2,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://accountchckecker-update-now.drpiza.com/accountasecurre/update-information--safety-and-securit/V4/myaccount/websc_login/?country.x=US&amp;locale.x=en_US,158,38,4,7,2,0,0,8,1,0,1,0,0,0,1,0,phishing
http://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZkYTk3YjM1ZWNjZjU4Lz9saWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,167,12,2,1,0,0,0,4,1,0,0,0,0,0,1,0,phishing
https://84.203.152.12/libs/www.paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f469a4ea6b748ab07f305ac08a7316c3f469a4ea6b748ab07f305ac08a7316c3,238,13,7,1,1,0,0,7,1,0,0,0,0,1,1,0,phishing
http://fedraquintanilla1.cmail3.com/t/j-l-wllpk-yhdlkrtyj-t/,60,28,2,4,0,0,0,5,1,0,0,0,0,0,1,0,phishing
http://www.midea-0512.com/js/?http://us.battle.net/login/en/?ref=http://vcacoqlus.battle.net/d3/en/index&app=com-d3,115,18,6,2,0,0,0,14,3,0,0,0,0,1,2,2,phishing
http://joindulatshop.hu/3Dszempillahosszabbitas/finkgot.php,59,16,2,0,0,0,0,4,1,0,0,0,0,0,0,0,phishing
https://evangelicalfriendsmission-my.sharepoint.com/personal/matt_friendsmission_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=SDqu8ZsAZ2y6WiT0jD9rCGUunXZJTPfEuJlvaaIz8lc%3d&docid=1_1245b1696199b4a9ea34b23cac546f087&wdFormId=%7BC9148440%2DB739%2D4438%2D9FDD%2D1915602E78DF%7D&action=formsubmit,295,43,3,1,4,0,7,7,1,0,0,0,0,0,2,0,phishing
https://geekandartsy.com/wp-admin/css/colors/sunrise/all/us/chaseOnline/,72,16,1,1,0,0,0,10,1,0,0,0,0,0,1,0,phishing
http://www.tobiasluttmer.com/wp-content/themes/simplex/aol.com/update.htm,73,21,4,1,0,0,0,7,1,0,0,0,0,1,2,0,phishing
https://elettricistapavia.it/hit/mail.ru/,41,20,2,0,0,0,0,5,1,0,0,0,0,0,0,0,phishing
https://verif-main2d.blogspot.com,33,25,2,1,0,0,0,2,1,0,0,0,0,0,1,0,phishing
http://urbain-studio-design.com/blog/profile/,45,24,1,2,0,0,0,5,1,0,0,0,0,0,1,0,phishing
http://sekabetgiriss.blogspot.com,33,26,2,0,0,0,0,2,1,0,0,0,0,0,1,0,phishing
https://sites.google.com/site/unblockccxx/,42,16,2,0,0,0,0,5,1,0,0,0,0,0,1,0,phishing
https://usr.org.ua/wp/surf2.php,31,10,3,0,0,0,0,4,1,0,0,0,0,0,0,0,phishing
http://rehmatulillalamin.net/www.paypal.it_service-security_confermation/it/,76,21,3,1,2,0,0,5,1,0,0,0,0,1,0,0,phishing
http://us.battle.net.en.qe-rs.com/login/en/login.html?app=wam&ref=https://www.battle.net/account/&eor=0&app=bam,111,26,8,1,0,0,0,9,2,0,0,0,0,1,1,1,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.id8-eu.net/identify-customer=OIi4tC3kCVf0aIHlj0WEkvgtUmmbb6f46lBBncPFhuXM0wZGZjI3rQwrC3SNbxZTSTACbQUkwtiDu1RPpfhYUPLJTj81HBFNX1lt/,198,71,10,3,0,0,0,4,1,0,0,0,0,0,0,0,phishing
http://dtghsf.lfjn3a.cn/,24,16,2,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://lisasnatural.com/xweb/verification/web/login/BOA/,56,16,1,0,0,0,0,8,1,0,0,0,0,0,1,0,phishing
http://link.fromdoppler.com/nvby/grvvzB/ejlBi/a,47,20,2,0,0,0,0,6,1,0,0,0,0,0,1,0,phishing
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=_xxx@yyy.com_,105,17,3,1,2,0,0,9,1,0,0,0,0,0,1,0,phishing
https://webpostmedia.com/Autokeep/Confirm/websc_signin/,55,16,1,0,1,0,0,6,1,0,0,0,0,0,1,0,phishing
https://www.tshirt-factory.eu/signin.eBayISAPIdllSignInde=https3A2F2Fwwwebayde2FM2mKundenservice1426Requested-redacted@email.html&data=02%7C01%7C%7Cca0416a513b743978db608d7eabe908d%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637235976492636866&sdata=BEQ%20iPRZbvxTB2Ow/yi76QncvmlE5Q0Cj/%203PevyaOE=&reserved=0&data=02%7C01%7C%7C294859ec545c4162484d08d7eacf46a9%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637236048274102986&sdata=mDzP6BIwvq/3sQbD9k5/EHH7BkIXwWYqdCukdIDf74=&reserved=0,486,21,4,2,0,0,16,7,1,0,0,0,0,2,0,1,phishing
https://docs.google.com/forms/d/e/1FAIpQLSfbn_Y9kG_6StqS4c4AFUfbB8QVM2yu73MLIVXAKc7_v01wYA/viewform,99,15,2,0,3,0,0,7,1,0,0,0,0,0,1,0,phishing
https://firebasestorage.googleapis.com/v0/b/micrososftoffice365apps.appspot.com/o/index.html?alt=media&token=53aa7076-677d-4642-9c68-f6e2c0c07bc5#albertjavier@prepaidlegal.com,175,30,6,4,0,0,0,7,1,0,0,0,0,0,3,0,phishing
https://wzplh.app.link/e2WxrTBLm4,33,14,2,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
https://www.google.com/url?q=https://boobs-tits.com/wp-includes/fonts/ba/OneDrive_Solo/&amp;source=gmail&amp;ust=1587210002367000&amp;usg=AFQjCNECu6XKMm7Kzz63zfwqutEGvNACLg,172,14,3,2,1,0,0,10,2,0,3,0,0,1,2,1,phishing
http://mdkvk.byethost18.com/oauth/index.htm,43,20,3,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://itunes-signup.performancehorizon.com/signup/jp/itunes,60,36,2,1,0,0,0,5,1,0,0,0,0,0,1,0,phishing
http://ok.ppgo.asia/login/en/login.html,39,12,3,0,0,0,0,5,1,0,0,0,0,0,0,0,phishing
https://20toservicelucas.cloudaccess.host/wp-content/fatturazionee/maildirect/,78,33,2,1,0,0,0,6,1,0,0,0,0,0,0,0,phishing
http://nguoidongxuan.com/templates/beez5/webmail/o/outlook.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&.rand=13InboxLight.aspx?n=1774256418&fid=4,237,17,14,0,0,0,0,7,1,0,0,0,0,0,1,0,phishing
http://clientes.idenbiz.com/status/PayPal_Account_Limited/,58,20,2,0,2,0,0,5,1,0,0,0,0,0,1,0,phishing
http://www.adnet8.com/image/caseimage/?http://us.battle.net/login/en/?ref=http://xutwbxmus.battle.net/d3/en/index&amp;app=com-d3,128,14,6,1,0,0,0,15,3,0,1,0,0,1,2,2,phishing
https://corporateimagegroup.com.glenfield.com.my/proposal/index.html,68,40,5,0,0,0,0,4,1,0,0,0,0,0,2,0,phishing
http://www.normaescandon.com/IDMSWebAuth/2d7e649bcc695721a37fdabb245ab2f9/,74,21,2,0,0,0,0,5,1,0,0,0,0,1,1,0,phishing
http://www.lesaem.org/dyn/news/documents/pl/www.paypal.fr/index.php?cmd=?cmd=_login&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,161,14,5,0,1,0,0,8,1,0,1,0,0,2,0,0,phishing
http://www.newcccam.info/wp-content/themes/FirstNews/includes/featuredposts/de/58202585152876f7609d35d81b858175/update/,119,17,2,1,0,0,0,11,1,0,0,0,0,1,0,0,phishing
https://osmaisveedidos.com/americanas/orders/,45,18,1,0,0,0,0,5,1,0,0,0,0,0,1,0,phishing
https://sftp.usin.com/,22,13,2,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
http://www.abitmoore.com/wp-content/plugins/cached_data/1/gmAuth.php,68,17,3,1,1,0,0,7,1,0,0,0,0,1,1,0,phishing
http://dawelotibia.w.interia.pl/Tibia/dawelotibia.w.interia.pl/account.html,75,24,7,0,0,0,0,5,1,0,0,0,0,0,0,0,phishing
http://pastehtml.com/view/bff8s825c.html,40,13,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://bugbus.net-enquiry-id-196723.tilexhome.com/,50,42,3,3,0,0,0,3,1,0,0,0,0,0,1,0,phishing
https://firebasestorage.googleapis.com/v0/b/messagerie-11f47.appspot.com/o/index.html?alt=media&amp;token=805d5bdc-e627-46be-8657-c99fdb20f9ef,142,30,5,5,0,0,0,7,1,0,1,0,0,0,2,0,phishing
http://scom2016.com/adobes/999ae4fcb5b2e97ec36f56dcb9b39434/,60,12,1,0,0,0,0,5,1,0,0,0,0,0,2,0,phishing
http://art-sticker.fr/humby/librairies/manual/4f369c64f0d85c3874418eb961017059/,79,14,1,1,0,0,0,7,1,0,0,0,0,0,0,0,phishing
https://catholichub.tv/an/centurylink/e4b12,43,14,1,0,0,0,0,5,1,0,0,0,0,0,0,0,phishing
https://smartdms.in/pramukh/acontrol/fonts/Customer/,52,11,1,0,0,0,0,7,1,0,0,0,0,0,0,0,phishing
https://www.vadodaramarathon.com/bitter/sank/update/update/chaseonline/update.profile.php,89,24,4,0,0,0,0,8,1,0,0,0,0,1,1,0,phishing
http://grupwhatsapp18live.otzo.com/,35,27,2,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
https://auslaufen.com/wp-activate/home/access0.php?sslchannel=true&amp;sessionid==E8TR529J1oKsD35zYPnMNZICxxYlpagREkRyX6wchTGnrMlQO36vjuKe3n9JDEaH3PAQu8968oJytsuU,162,13,2,1,0,0,0,5,1,0,1,0,0,0,1,0,phishing
http://www.ppc-advertising.com/dropbox/,39,23,2,1,0,0,0,4,1,0,0,0,0,1,1,0,phishing
http://ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com/us/webser/us/hdfgs7df6sdf87ds98f787498475h84g8764859675gh84976h85496/webscr/?cmd=_login-submit,252,150,7,7,1,0,0,8,1,0,0,0,0,0,2,0,phishing
http://www.secureuploads.net/aryeh/fox/dropbox/,47,21,2,0,0,0,0,6,1,0,0,0,0,1,0,0,phishing
http://kiwi360.weesail.eu/wp-content/member/eb1baynotice/eba1y-ac-count-not8ce-s4ecure-suspension-in-tko-notice-tkonumber-act-now72.html,136,18,3,12,0,0,0,6,1,0,0,0,0,0,0,0,phishing
http://chat-by-orkut1.blogspot.co.uk/,37,29,3,2,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://sit4all.com/OFE.htm,26,11,2,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
http://ns1.slkservice.com/~slkinfo/wp-includes/images/crystal/us/cg1-bin/index.php,82,18,3,2,0,1,0,9,1,0,0,0,0,0,1,0,phishing
http://www.ferpjr.com.br/wp-content/themes/Modest/images/black/on.php,69,17,4,1,0,0,0,8,1,0,0,0,0,1,1,0,phishing
http://www.realshamballabracelets.co.uk/image/data/shamballa/index.php?_nfpb=change_form,88,32,4,0,2,0,0,6,1,0,0,0,0,1,0,0,phishing
https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html#estewart30@legalshield.com,104,24,7,0,0,0,0,4,1,0,0,0,0,0,3,0,phishing
http://sawear.com/www.paypal.co.uk/index.php,44,10,5,0,0,0,0,4,1,0,0,0,0,1,1,0,phishing
http://www.verder-contactonl.com/aspx3.php,42,25,3,1,0,0,0,3,1,0,0,0,0,1,1,0,phishing
http://demo.transemirates.com/wp-content/themes/trans-theme/js/Sing-in.html,75,22,3,3,0,0,0,7,1,0,0,0,0,0,1,0,phishing
http://snitkinvitallaw.com/paypal.com/,38,19,2,0,0,0,0,4,1,0,0,0,0,0,2,0,phishing
http://steam.gift.games.vitjomedia.co.za/steampowere/,53,33,5,0,0,0,0,4,1,0,0,0,0,0,0,0,phishing
http://venturegroupit.com/vankeowin.com/9e1dddbb464eeab398289e856559b95d/,73,18,2,0,0,0,0,5,1,0,0,0,0,0,2,0,phishing
https://gruppobper.online/CBI/aggiorna-773ae2d0b2/,50,17,1,1,0,0,0,5,1,0,0,0,0,0,0,0,phishing
https://www.plservnow.xyz/update/paypal/verifyrequest/confirm/,62,17,2,0,0,0,0,7,1,0,0,0,0,1,0,0,phishing
https://axelhess.com/wp-includes/customize/.../login-path-9999999999/new.new.american.express.support/home/?cmd=www.ssaonline-account-service.com-update_submit&amp;id=c7b5d5285d37cbf37b1889ee3987e440c7b5d5285d37cbf37b1889ee3987e440&amp;session=c7b5d5285d37cbf37b1889ee3987e440c7b5d5285d37cbf37b1889ee3987e440,308,12,10,6,1,0,0,9,1,0,2,0,0,1,2,0,phishing
http://kccazin.com/fr/erreur.htm?cmd=_error_login-run,53,11,2,1,2,0,0,4,1,0,0,0,0,0,1,0,phishing
https://pabloescobal.com/app/signin,35,16,1,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
"https://services.runescape.com-zx.ru/m=weblogin/loginform756,229,181,55441791,215",81,28,3,1,0,0,0,4,1,4,0,0,0,0,1,0,phishing
http://online.citicard.com.ge72kbubjs.agencja-em.pl/doctorsincanton.com/wp-css/online.php,89,44,7,2,0,0,0,5,1,0,0,0,0,0,2,0,phishing
http://us.battle.net.en.wwweb.asia/login/en/login.html?app=wam&amp;ref=https://www.battle.net/account/&amp;eor=0&amp;app=bam,124,27,8,0,0,0,0,9,2,0,3,0,0,2,0,1,phishing
https://s.id/7s5VX,18,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://agmp.kz/js/o.php?406-2394-2535-1306-2889=file&m=download&key=43f001b221ce0ad9c8a902154aaf203c,100,7,2,4,0,0,0,4,1,0,0,0,0,0,0,0,phishing
http://spiritofmambo.fr/szezln.html,35,16,2,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
https://www.arks.ganeshasolutionz.in/wp-includes/fonts/Language/Language/Caption/Chase1.html,92,28,4,1,0,0,0,8,1,0,0,0,0,1,0,0,phishing
http://www.spbstone.ru/info/svr/login_verify.html,49,15,3,0,1,0,0,5,1,0,0,0,0,1,0,0,phishing
http://txellwebs.com/blog/wp-content/scap/501e5fc179aaef36755fa66cf68d34bf/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce9c4dfbd435b14346b8b56c480d605b0e9c4dfbd435b14346b8b56c480d605b0,243,13,2,2,1,0,0,7,1,0,1,0,0,0,1,0,phishing
http://alibaba.aadvaysolutions.com/safeguardyouraccountsecurity.php,67,27,3,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
http://thsyuwshakjnd666iajnxx666.com/,37,29,1,0,0,0,0,3,1,0,0,0,0,0,1,0,phishing
http://www.5linxconnect.com/wp-scripts/censor/ya.html,53,20,3,1,0,0,0,5,1,0,0,0,0,1,1,0,phishing
https://brussel-airport.be/68uxbgcc8tp1shqa,43,18,1,1,0,0,0,3,1,0,0,0,0,0,0,0,phishing
http://taijishentie.com/js/index.htm?amp&amp;amp&amp;http:/us.battle.net/login/en?ref=http://xwnrssfus.battle.net/d3/en/index,125,16,6,0,0,0,0,12,3,0,2,0,0,0,1,2,phishing
http://atualizacao.info/asx_fad/bb/index3.php,45,16,2,0,1,0,0,5,1,0,0,0,0,0,0,0,phishing
http://domainht6.cf/click.php?key=99ibth73bst5mbbbkob2&amp;price=0.000200&amp;zoneid=AE6J7G85EV&amp;campaignid=113638&amp;geo=IT,128,12,3,0,0,0,0,3,1,0,4,0,0,0,0,0,phishing
http://kadubeureum-serang.desa.id/wp-content/auto/autolink/autolinkauto/mailboxx/mailbox/index.php?email=_xxx@yyy.com_____/,123,26,4,2,6,0,0,10,1,0,0,0,0,0,1,0,phishing
http://www.eov.cl/noticias/imagenes/paypal.com.au/https/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/error_login.htm,153,10,5,5,3,0,0,12,1,0,0,0,0,1,1,1,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.com/identify-customer=8lMs39YzCGO8NzfY89ssxCK62KhBXFoOgCznJGlh0Ka8fT1yzaoj7CykngppBFzqDYCfpuu0BXlEHTuTsRcuwiMb3o4vhr3eZYcL/,200,73,10,3,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://amigos-by-orkut36.blogspot.com/,38,30,2,2,0,0,0,3,1,0,0,0,0,0,1,0,phishing
https://estamosaquipravoce.com/MeusProdutos/Prefetch.php?skullid=360564150,74,22,2,0,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://www.ronthkard.com/yhide/Yahoo!AccountVerification.htm,60,17,3,0,0,0,0,4,1,0,0,0,0,1,1,0,phishing
https://metallbaulang.de/wp-admin/1nd/A0BNJYK9URS4N0BHJK0L9846L130K2J68RZ4G,75,16,1,1,0,0,0,5,1,0,0,0,0,0,0,0,phishing
http://www.drying-machine.cn/cs/,32,21,2,1,0,0,0,4,1,0,0,0,0,1,0,0,phishing
http://www.edgystyle.it/wp-includes/js/tinymce/themes/cc/dropbox/,65,16,2,1,0,0,0,9,1,0,0,0,0,1,0,0,phishing
http://s3-eu-west-1.amazonaws.com/video.00aa42/devid.html,57,26,4,3,0,0,0,4,1,0,0,0,0,0,1,0,phishing
http://67.199.68.195/electrophys.htm,36,13,4,0,0,0,0,3,1,0,0,0,0,0,0,0,phishing
